Member_ID,YEAR,TotalTxn,TotalQty,TotalSpend,MaxSaleDate,Mode_ProductCategory
M000596,2025,5,15,659.1,2025-03-16,Merchandise
M000597,2022,6,12,516.88,2022-12-17,Sandwich
M000597,2023,10,10,1263.27,2023-12-22,Dessert
M000597,2024,8,16,1506.59,2024-12-19,Merchandise
M000597,2025,7,14,1496.09,2025-03-02,Coffee
M000598,2025,5,5,593.24,2025-03-26,Pastry
M000599,2024,3,9,153.76,2024-12-27,Sandwich
M000599,2025,4,12,442.01,2025-03-26,Dessert
M000600,2021,4,4,1128.54,2021-12-11,Sandwich
M000600,2022,1,2,111.26,2022-12-05,Beverage
M000600,2024,3,9,768.52,2024-12-13,Merchandise
M000600,2025,4,4,248.08,2025-03-11,Merchandise
M000601,2025,3,9,580.04,2025-03-04,Dessert
M000602,2023,5,10,760.96,2023-12-24,Merchandise
M000602,2024,2,6,282.22,2024-12-02,Pastry
M000602,2025,3,6,691.99,2025-03-28,Merchandise
M000603,2023,2,6,222.95,2023-12-01,Merchandise
M000603,2024,3,6,561.77,2024-12-03,Pastry
M000603,2025,4,8,417.54,2025-03-20,Sandwich
M000604,2024,5,10,610.71,2024-12-13,Coffee
M000604,2025,5,5,1288.99,2025-03-27,Sandwich
M000605,2025,5,15,961.9,2025-03-04,Dessert
M000606,2025,8,16,1149.29,2025-03-03,Pastry
M000607,2025,3,6,221.98,2025-03-10,Dessert
M000608,2022,7,7,1526.32,2022-12-14,Sandwich
M000608,2023,6,18,1439.0,2023-12-25,Pastry
M000608,2024,10,20,2157.41,2024-12-16,Sandwich
M000608,2025,8,16,1158.47,2025-03-11,Dessert
M000609,2024,8,8,1123.29,2024-12-10,Merchandise
M000609,2025,10,30,1025.62,2025-03-27,Sandwich
M000610,2024,8,24,1341.5,2024-12-16,Coffee
M000610,2025,8,24,749.44,2025-03-05,Merchandise
M000611,2025,1,2,151.23,2025-03-23,Pastry
M000612,2022,11,22,1128.9,2022-12-19,Beverage
M000612,2023,10,30,619.35,2023-12-04,Sandwich
M000612,2024,17,34,4499.94,2024-12-25,Sandwich
M000612,2025,14,14,3021.24,2025-03-27,Merchandise
M000613,2021,9,18,750.36,2021-12-12,Sandwich
M000613,2022,9,18,1352.9,2022-12-04,Pastry
M000613,2023,10,30,2084.7,2023-12-10,Coffee
M000613,2024,7,21,1004.66,2024-12-07,Dessert
M000613,2025,6,6,1591.06,2025-03-18,Sandwich
M000614,2023,3,9,163.24,2023-12-25,Merchandise
M000614,2024,3,6,710.13,2024-12-10,Beverage
M000614,2025,5,5,1067.03,2025-03-13,Coffee
M000615,2021,18,36,3726.31,2021-12-04,Pastry
M000615,2022,13,13,3060.41,2022-12-21,Merchandise
M000615,2023,10,20,545.61,2023-12-04,Sandwich
M000615,2024,19,38,3959.59,2024-12-04,Sandwich
M000615,2025,17,51,3356.94,2025-03-24,Merchandise
M000616,2023,29,29,5480.79,2023-12-23,Sandwich
M000616,2024,21,63,4792.56,2024-12-16,Sandwich
M000616,2025,44,88,2607.88,2025-03-15,Coffee
M000617,2021,4,4,219.29,2021-12-15,Sandwich
M000617,2022,1,3,261.6,2022-12-25,Coffee
M000617,2023,1,2,165.0,2023-12-26,Merchandise
M000617,2024,1,2,185.75,2024-12-23,Dessert
M000618,2021,1,2,275.97,2021-12-05,Coffee
M000618,2022,3,9,757.82,2022-12-08,Merchandise
M000618,2023,5,10,806.46,2023-12-22,Pastry
M000618,2024,2,4,343.4,2024-12-08,Sandwich
M000618,2025,3,9,545.39,2025-03-14,Coffee
M000619,2025,17,17,1414.57,2025-03-18,Pastry
M000620,2021,11,11,1183.83,2021-12-12,Coffee
M000620,2022,19,19,1303.45,2022-12-07,Coffee
M000620,2023,14,14,2423.75,2023-12-10,Dessert
M000620,2024,16,48,4491.54,2024-12-11,Beverage
M000620,2025,19,38,3047.74,2025-03-27,Coffee
M000621,2021,3,9,872.45,2021-12-07,Merchandise
M000621,2022,1,3,62.89,2022-12-15,Merchandise
M000621,2023,3,9,477.71,2023-12-12,Dessert
M000621,2024,4,4,713.67,2024-12-28,Sandwich
M000622,2024,4,12,1145.98,2024-12-23,Coffee
M000622,2025,5,15,737.93,2025-03-19,Coffee
M000623,2025,6,18,492.63,2025-03-07,Pastry
M000624,2022,10,30,915.98,2022-12-28,Pastry
M000624,2023,5,5,981.98,2023-12-26,Merchandise
M000624,2024,6,12,1515.02,2024-12-28,Sandwich
M000624,2025,7,14,2036.58,2025-03-21,Merchandise
M000625,2022,7,21,725.85,2022-12-12,Merchandise
M000625,2023,7,14,1967.94,2023-12-04,Dessert
M000625,2025,10,20,713.32,2025-03-13,Beverage
M000626,2024,5,15,672.66,2024-12-02,Pastry
M000626,2025,10,30,1849.69,2025-03-23,Dessert
M000627,2022,10,20,1782.48,2022-12-25,Coffee
M000627,2023,7,14,1993.42,2023-12-09,Beverage
M000627,2024,6,6,1719.18,2024-12-09,Merchandise
M000627,2025,6,6,785.46,2025-03-02,Coffee
M000628,2022,17,17,3152.24,2022-12-13,Coffee
M000628,2023,18,36,4853.02,2023-12-13,Sandwich
M000628,2024,17,17,3962.34,2024-12-01,Beverage
M000628,2025,17,34,1310.73,2025-03-18,Pastry
M000629,2021,4,4,940.46,2021-12-12,Coffee
M000629,2022,4,12,1038.34,2022-12-21,Beverage
M000629,2023,1,2,86.82,2023-12-10,Dessert
M000629,2024,5,10,951.14,2024-12-22,Sandwich
M000630,2025,1,1,271.51,2025-03-22,Pastry
M000631,2025,14,42,1849.77,2025-03-13,Sandwich
M000632,2022,17,34,1314.05,2022-12-20,Coffee
M000632,2023,15,45,4148.28,2023-12-25,Pastry
M000632,2024,10,20,2461.57,2024-12-09,Dessert
M000633,2025,8,24,430.93,2025-03-10,Pastry
M000634,2023,10,10,2262.92,2023-12-20,Beverage
M000634,2024,5,15,336.44,2024-12-28,Sandwich
M000634,2025,5,5,746.38,2025-03-18,Pastry
M000635,2024,4,4,662.37,2024-12-06,Coffee
M000635,2025,2,2,399.18,2025-03-21,Beverage
M000636,2024,7,7,1052.68,2024-12-01,Pastry
M000636,2025,8,24,1869.94,2025-03-25,Coffee
M000637,2022,9,18,1275.39,2022-12-09,Dessert
M000637,2024,6,6,1459.05,2024-12-12,Dessert
M000637,2025,9,18,882.28,2025-03-27,Dessert
M000638,2022,1,2,140.52,2022-12-08,Sandwich
M000638,2023,4,8,538.07,2023-12-09,Beverage
M000638,2024,3,3,169.5,2024-12-06,Merchandise
M000638,2025,1,1,277.72,2025-03-08,Pastry
M000639,2021,3,6,534.92,2021-12-21,Dessert
M000639,2022,5,15,264.92,2022-12-08,Sandwich
M000639,2023,5,10,374.96,2023-12-16,Coffee
M000639,2024,1,1,58.16,2024-12-14,Dessert
M000639,2025,1,3,125.87,2025-03-05,Sandwich
M000640,2022,10,20,512.03,2022-12-03,Beverage
M000640,2023,6,18,1246.8,2023-12-19,Sandwich
M000640,2024,8,16,1517.23,2024-12-04,Dessert
M000640,2025,8,16,1329.58,2025-03-22,Beverage
M000641,2021,1,2,119.95,2021-12-10,Sandwich
M000641,2022,5,15,818.81,2022-12-21,Merchandise
M000641,2023,1,3,240.64,2023-12-25,Pastry
M000641,2025,4,12,1028.72,2025-03-24,Beverage
M000642,2024,8,16,2389.09,2024-12-11,Coffee
M000642,2025,7,21,841.59,2025-03-18,Coffee
M000643,2022,4,12,1001.99,2022-12-27,Coffee
M000643,2023,3,6,164.65,2023-12-11,Sandwich
M000643,2024,1,2,198.59,2024-12-28,Dessert
M000643,2025,3,9,688.59,2025-03-10,Beverage
M000644,2024,5,5,384.38,2024-12-16,Dessert
M000644,2025,7,14,983.6,2025-03-22,Merchandise
M000645,2025,3,6,262.39,2025-03-19,Beverage
M000646,2024,16,48,3106.46,2024-12-10,Dessert
M000646,2025,20,20,4791.06,2025-03-19,Coffee
M000647,2021,7,21,1015.39,2021-12-28,Sandwich
M000647,2022,5,10,723.7,2022-12-19,Merchandise
M000647,2023,10,30,2657.26,2023-12-03,Pastry
M000647,2024,8,24,1352.72,2024-12-20,Beverage
M000647,2025,8,16,1592.29,2025-03-15,Coffee
M000648,2021,6,18,1147.5,2021-12-27,Beverage
M000648,2022,6,12,1002.65,2022-12-06,Merchandise
M000648,2023,8,8,1740.16,2023-12-03,Coffee
M000648,2024,6,12,484.8,2024-12-18,Dessert
M000648,2025,6,18,1489.46,2025-03-14,Dessert
M000649,2023,20,20,2437.1,2023-12-06,Pastry
M000649,2024,13,13,3210.33,2024-12-07,Dessert
M000649,2025,13,26,1559.75,2025-03-01,Beverage
M000650,2024,5,10,957.5,2024-12-09,Merchandise
M000650,2025,5,10,1014.97,2025-03-21,Pastry
M000651,2024,4,12,1079.95,2024-12-11,Pastry
M000651,2025,1,1,176.46,2025-03-08,Beverage
M000652,2025,5,5,1231.84,2025-03-28,Sandwich
M000653,2025,9,18,1096.35,2025-03-16,Sandwich
M000654,2023,11,33,2287.32,2023-12-25,Dessert
M000654,2024,14,14,1967.38,2024-12-10,Pastry
M000654,2025,10,20,1118.95,2025-03-15,Beverage
M000655,2023,7,7,989.04,2023-12-26,Coffee
M000655,2024,8,24,1460.07,2024-12-15,Dessert
M000655,2025,10,10,605.11,2025-03-24,Dessert
M000656,2025,2,2,224.55,2025-03-03,Beverage
M000657,2022,3,9,450.96,2022-12-14,Pastry
M000657,2023,5,15,414.65,2023-12-26,Beverage
M000657,2024,4,4,1119.69,2024-12-17,Beverage
M000658,2022,6,12,1151.08,2022-12-26,Beverage
M000658,2023,5,10,1394.64,2023-12-19,Beverage
M000658,2024,5,10,260.43,2024-12-07,Pastry
M000658,2025,9,9,1509.77,2025-03-01,Sandwich
M000659,2024,5,5,908.84,2024-12-10,Sandwich
M000659,2025,6,6,520.71,2025-03-06,Merchandise
M000660,2025,5,5,1153.95,2025-03-16,Sandwich
M000661,2023,7,7,1047.11,2023-12-17,Beverage
M000661,2024,10,30,670.38,2024-12-28,Sandwich
M000661,2025,6,12,779.31,2025-03-24,Coffee
M000662,2022,31,31,4694.59,2022-12-22,Dessert
M000662,2023,28,28,7176.66,2023-12-08,Merchandise
M000662,2024,35,105,9699.79,2024-12-11,Sandwich
M000662,2025,49,49,4920.37,2025-03-19,Sandwich
M000663,2022,8,8,2204.17,2022-12-23,Dessert
M000663,2023,9,27,1899.59,2023-12-14,Coffee
M000663,2024,7,14,1129.51,2024-12-20,Pastry
M000663,2025,8,16,550.95,2025-03-24,Merchandise
M000664,2022,5,15,374.65,2022-12-21,Beverage
M000664,2024,5,10,870.44,2024-12-28,Beverage
M000664,2025,1,3,82.28,2025-03-03,Dessert
M000665,2025,1,3,88.68,2025-03-24,Merchandise
M000666,2025,2,2,452.52,2025-03-19,Beverage
M000667,2021,3,9,635.58,2021-12-07,Beverage
M000667,2022,5,5,991.74,2022-12-04,Sandwich
M000667,2023,3,6,757.92,2023-12-03,Beverage
M000667,2024,5,15,804.54,2024-12-10,Dessert
M000667,2025,4,8,1030.49,2025-03-15,Sandwich
M000668,2024,1,2,278.69,2024-12-10,Dessert
M000668,2025,2,6,306.02,2025-03-13,Pastry
M000669,2022,1,3,281.42,2022-12-08,Merchandise
M000669,2024,4,12,649.53,2024-12-25,Merchandise
M000669,2025,4,8,371.85,2025-03-25,Sandwich
M000670,2025,3,3,622.25,2025-03-11,Sandwich
M000671,2021,4,12,695.41,2021-12-20,Beverage
M000671,2022,1,2,276.0,2022-12-25,Merchandise
M000671,2023,2,6,533.27,2023-12-21,Coffee
M000671,2024,5,15,308.59,2024-12-26,Pastry
M000671,2025,5,15,273.45,2025-03-10,Pastry
M000672,2023,19,38,5514.79,2023-12-21,Coffee
M000672,2024,19,38,995.05,2024-12-03,Beverage
M000672,2025,17,17,2881.0,2025-03-05,Sandwich
M000673,2023,4,8,894.52,2023-12-23,Pastry
M000673,2024,3,9,265.34,2024-12-02,Pastry
M000673,2025,5,5,316.31,2025-03-25,Coffee
M000674,2022,7,21,2055.45,2022-12-04,Merchandise
M000674,2023,8,8,617.47,2023-12-23,Coffee
M000674,2024,6,6,894.0,2024-12-03,Sandwich
M000674,2025,7,14,1350.26,2025-03-26,Coffee
M000675,2025,10,10,1804.26,2025-03-05,Dessert
M000676,2023,26,52,5270.33,2023-12-24,Sandwich
M000676,2024,29,29,2594.88,2024-12-18,Merchandise
M000676,2025,45,135,10822.21,2025-03-20,Beverage
M000677,2025,4,8,997.25,2025-03-03,Sandwich
M000678,2025,9,9,2226.7,2025-03-06,Beverage
M000679,2022,25,75,3132.47,2022-12-24,Pastry
M000679,2023,20,20,4598.51,2023-12-05,Dessert
M000679,2024,38,38,8580.12,2024-12-21,Coffee
M000679,2025,46,92,6975.66,2025-03-28,Merchandise
M000680,2025,12,24,2109.71,2025-03-08,Merchandise
M000681,2023,15,30,3219.97,2023-12-02,Merchandise
M000681,2024,12,36,1345.75,2024-12-13,Dessert
M000681,2025,12,36,2715.99,2025-03-02,Merchandise
M000682,2023,3,6,859.57,2023-12-08,Dessert
M000682,2024,2,6,387.28,2024-12-19,Coffee
M000682,2025,2,6,488.94,2025-03-19,Pastry
M000683,2022,3,3,535.04,2022-12-18,Merchandise
M000683,2023,4,4,448.12,2023-12-26,Dessert
M000684,2023,6,18,1647.22,2023-12-22,Pastry
M000684,2025,5,5,440.66,2025-03-25,Beverage
M000685,2022,20,60,3850.28,2022-12-12,Pastry
M000685,2023,34,34,2167.2,2023-12-08,Sandwich
M000685,2025,24,24,6129.0,2025-03-11,Coffee
M000686,2021,8,24,579.55,2021-12-12,Sandwich
M000686,2022,8,8,2007.94,2022-12-09,Merchandise
M000686,2023,5,10,439.86,2023-12-21,Merchandise
M000686,2024,7,14,884.71,2024-12-03,Dessert
M000686,2025,7,14,1847.74,2025-03-05,Sandwich
M000687,2021,5,10,1213.37,2021-12-03,Dessert
M000687,2023,7,7,961.27,2023-12-24,Pastry
M000687,2024,7,21,2031.75,2024-12-25,Coffee
M000687,2025,8,8,1066.36,2025-03-16,Sandwich
M000688,2022,1,2,158.06,2022-12-08,Pastry
M000688,2023,2,4,304.79,2023-12-01,Beverage
M000688,2025,1,3,217.4,2025-03-18,Merchandise
M000689,2022,16,16,2063.77,2022-12-01,Coffee
M000689,2023,11,22,664.22,2023-12-05,Coffee
M000689,2024,18,54,2634.36,2024-12-26,Sandwich
M000689,2025,16,48,2581.57,2025-03-03,Sandwich
M000690,2022,2,6,582.18,2022-12-01,Dessert
M000690,2024,3,6,699.55,2024-12-28,Coffee
M000690,2025,5,5,856.99,2025-03-17,Dessert
M000691,2021,5,15,992.37,2021-12-02,Sandwich
M000691,2022,8,24,629.16,2022-12-08,Dessert
M000691,2023,8,24,1346.26,2023-12-18,Merchandise
M000691,2024,9,27,1244.75,2024-12-14,Dessert
M000692,2022,8,24,1472.61,2022-12-06,Beverage
M000692,2023,9,9,477.07,2023-12-05,Merchandise
M000692,2024,5,15,1047.9,2024-12-18,Coffee
M000692,2025,7,14,620.09,2025-03-07,Beverage
M000693,2023,8,16,435.49,2023-12-17,Pastry
M000693,2024,10,10,2898.57,2024-12-08,Coffee
M000693,2025,9,18,2592.67,2025-03-17,Dessert
M000694,2024,5,10,379.05,2024-12-09,Sandwich
M000694,2025,5,15,505.52,2025-03-15,Coffee
M000695,2024,4,8,764.3,2024-12-14,Beverage
M000695,2025,4,8,572.57,2025-03-28,Dessert
M000696,2023,8,8,568.0,2023-12-10,Sandwich
M000696,2024,7,21,1413.34,2024-12-12,Beverage
M000696,2025,7,7,1970.72,2025-03-03,Dessert
M000698,2022,9,9,486.58,2022-12-02,Pastry
M000698,2023,7,14,929.73,2023-12-26,Pastry
M000698,2024,8,24,1353.64,2024-12-26,Pastry
M000699,2021,5,10,385.33,2021-12-26,Pastry
M000699,2022,1,2,120.79,2022-12-16,Merchandise
M000699,2023,1,1,115.66,2023-12-02,Pastry
M000699,2024,3,6,390.94,2024-12-22,Coffee
M000699,2025,3,9,894.41,2025-03-17,Merchandise
M000700,2021,10,30,1965.37,2021-12-18,Pastry
M000700,2022,8,16,1662.19,2022-12-08,Dessert
M000700,2023,6,12,866.26,2023-12-13,Pastry
M000700,2025,6,18,629.64,2025-03-22,Coffee
M000701,2024,7,7,1426.4,2024-12-20,Pastry
M000701,2025,8,24,2347.32,2025-03-09,Coffee
M000702,2024,5,15,1452.22,2024-12-14,Sandwich
M000702,2025,4,8,352.6,2025-03-20,Beverage
M000703,2023,7,7,1263.27,2023-12-26,Beverage
M000703,2024,7,7,1141.6,2024-12-11,Merchandise
M000703,2025,5,5,409.24,2025-03-02,Pastry
M000704,2024,3,3,429.21,2024-12-24,Beverage
M000704,2025,1,1,139.86,2025-03-22,Sandwich
M000705,2023,1,2,75.57,2023-12-17,Merchandise
M000705,2024,5,5,671.02,2024-12-14,Beverage
M000705,2025,5,5,1312.25,2025-03-07,Dessert
M000706,2024,36,108,4445.22,2024-12-09,Beverage
M000706,2025,21,63,3973.59,2025-03-26,Pastry
M000707,2023,7,7,1178.86,2023-12-20,Sandwich
M000707,2024,7,14,880.13,2024-12-01,Pastry
M000707,2025,7,21,1321.81,2025-03-09,Dessert
M000708,2024,16,16,3696.75,2024-12-08,Beverage
M000708,2025,11,22,1559.23,2025-03-08,Coffee
M000709,2024,1,3,57.89,2024-12-05,Beverage
M000709,2025,5,5,1400.11,2025-03-26,Coffee
M000710,2023,6,18,1160.63,2023-12-01,Beverage
M000710,2025,5,15,959.83,2025-03-24,Coffee
M000711,2023,19,57,1544.67,2023-12-11,Beverage
M000711,2024,20,60,1715.07,2024-12-10,Merchandise
M000711,2025,18,54,3910.86,2025-03-07,Sandwich
M000712,2023,5,5,577.29,2023-12-09,Coffee
M000712,2024,5,15,379.56,2024-12-28,Dessert
M000712,2025,7,7,2010.36,2025-03-11,Coffee
M000713,2024,6,6,772.29,2024-12-04,Beverage
M000713,2025,10,10,1274.29,2025-03-15,Coffee
M000714,2022,8,8,1545.05,2022-12-09,Coffee
M000714,2023,8,16,600.17,2023-12-22,Dessert
M000714,2024,6,6,332.67,2024-12-04,Sandwich
M000714,2025,7,14,825.59,2025-03-16,Pastry
M000715,2025,6,12,792.18,2025-03-16,Dessert
M000716,2024,21,42,4859.63,2024-12-01,Pastry
M000716,2025,49,98,5702.68,2025-03-20,Merchandise
M000717,2025,18,36,916.69,2025-03-08,Pastry
M000718,2025,42,42,6228.44,2025-03-20,Sandwich
M000719,2022,4,8,270.81,2022-12-27,Beverage
M000719,2023,4,8,433.74,2023-12-03,Merchandise
M000719,2024,1,2,172.23,2024-12-13,Pastry
M000720,2024,18,54,2727.21,2024-12-11,Sandwich
M000720,2025,11,11,1435.83,2025-03-13,Coffee
M000721,2025,29,29,1895.39,2025-03-15,Sandwich
M000722,2024,4,8,799.45,2024-12-18,Beverage
M000722,2025,5,15,988.68,2025-03-17,Sandwich
M000723,2024,4,4,1098.18,2024-12-08,Beverage
M000723,2025,1,1,280.34,2025-03-15,Beverage
M000724,2024,17,17,3628.83,2024-12-11,Dessert
M000724,2025,19,19,4792.49,2025-03-27,Coffee
M000725,2021,5,5,1414.47,2021-12-03,Beverage
M000725,2022,10,20,2580.37,2022-12-02,Sandwich
M000725,2023,6,6,702.07,2023-12-10,Coffee
M000725,2024,7,14,1836.11,2024-12-14,Beverage
M000725,2025,6,6,1298.37,2025-03-17,Sandwich
M000726,2023,16,48,4502.47,2023-12-12,Pastry
M000726,2024,11,22,2684.43,2024-12-01,Pastry
M000726,2025,15,15,4150.77,2025-03-25,Coffee
M000727,2023,5,15,475.14,2023-12-21,Beverage
M000727,2024,2,6,292.96,2024-12-04,Merchandise
M000727,2025,4,4,303.77,2025-03-15,Pastry
M000728,2024,14,28,3130.65,2024-12-05,Sandwich
M000728,2025,12,12,2978.34,2025-03-26,Dessert
M000729,2023,5,10,1322.28,2023-12-22,Pastry
M000729,2024,2,4,429.43,2024-12-13,Dessert
M000729,2025,1,2,225.32,2025-03-08,Sandwich
M000730,2022,1,2,279.35,2022-12-13,Beverage
M000730,2023,4,4,565.29,2023-12-18,Merchandise
M000730,2025,4,12,325.3,2025-03-23,Coffee
M000731,2025,3,3,444.9,2025-03-26,Dessert
M000732,2022,13,26,3087.87,2022-12-13,Sandwich
M000732,2023,19,57,4246.32,2023-12-15,Coffee
M000732,2025,20,40,2803.1,2025-03-01,Pastry
M000733,2024,6,12,1292.12,2024-12-16,Merchandise
M000733,2025,5,15,926.26,2025-03-13,Beverage
M000734,2022,9,9,1264.76,2022-12-05,Dessert
M000734,2023,10,10,1323.17,2023-12-20,Pastry
M000734,2024,5,5,309.89,2024-12-03,Coffee
M000734,2025,10,10,707.91,2025-03-11,Beverage
M000735,2023,5,15,824.59,2023-12-18,Sandwich
M000735,2024,10,30,2067.0,2024-12-03,Pastry
M000735,2025,6,6,370.32,2025-03-24,Dessert
M000736,2022,20,20,3654.28,2022-12-10,Merchandise
M000736,2023,19,57,1193.36,2023-12-22,Merchandise
M000736,2024,18,36,3051.32,2024-12-07,Merchandise
M000736,2025,11,11,1275.16,2025-03-09,Dessert
M000737,2022,10,20,2871.72,2022-12-08,Merchandise
M000737,2023,7,14,1618.12,2023-12-03,Dessert
M000737,2025,9,27,756.48,2025-03-05,Coffee
M000738,2025,11,33,2549.9,2025-03-13,Sandwich
M000739,2023,8,8,1676.15,2023-12-21,Merchandise
M000739,2024,5,5,486.98,2024-12-09,Coffee
M000739,2025,8,24,877.47,2025-03-17,Pastry
M000740,2025,10,30,1977.64,2025-03-14,Beverage
M000741,2025,5,5,434.18,2025-03-26,Dessert
M000742,2022,10,30,2335.43,2022-12-22,Pastry
M000742,2023,6,18,523.78,2023-12-21,Beverage
M000742,2024,5,5,725.67,2024-12-20,Pastry
M000742,2025,7,21,1830.0,2025-03-19,Sandwich
M000743,2021,12,12,1539.06,2021-12-20,Beverage
M000743,2022,14,28,3093.28,2022-12-09,Pastry
M000743,2023,20,40,4833.72,2023-12-24,Dessert
M000743,2024,11,11,754.56,2024-12-26,Pastry
M000745,2023,3,6,676.86,2023-12-20,Merchandise
M000745,2024,1,3,277.46,2024-12-23,Pastry
M000745,2025,5,10,1411.34,2025-03-02,Pastry
M000746,2024,19,19,4218.45,2024-12-01,Merchandise
M000746,2025,16,16,2671.85,2025-03-04,Beverage
M000747,2023,10,20,1488.17,2023-12-01,Pastry
M000747,2024,7,21,869.67,2024-12-18,Coffee
M000747,2025,7,14,1501.31,2025-03-19,Dessert
M000748,2021,8,8,1842.97,2021-12-26,Dessert
M000748,2022,7,14,1842.25,2022-12-11,Sandwich
M000748,2024,7,21,1140.02,2024-12-22,Coffee
M000749,2021,32,64,1694.8,2021-12-23,Dessert
M000749,2022,50,100,7411.81,2022-12-21,Beverage
M000749,2023,23,23,2071.8,2023-12-18,Sandwich
M000749,2024,25,25,2549.96,2024-12-26,Coffee
M000749,2025,31,62,8960.87,2025-03-02,Merchandise
M000750,2023,10,10,1945.09,2023-12-06,Merchandise
M000750,2024,10,30,848.29,2024-12-15,Pastry
M000750,2025,6,6,358.97,2025-03-16,Merchandise
M000751,2021,5,5,354.03,2021-12-21,Beverage
M000751,2022,4,8,962.5,2022-12-10,Dessert
M000751,2023,2,2,335.97,2023-12-01,Coffee
M000751,2024,1,3,123.73,2024-12-18,Beverage
M000751,2025,1,2,220.47,2025-03-06,Beverage
M000752,2023,33,33,6841.15,2023-12-11,Coffee
M000752,2024,43,129,5667.81,2024-12-11,Coffee
M000752,2025,20,20,5784.98,2025-03-03,Coffee
M000753,2021,9,18,1999.43,2021-12-25,Sandwich
M000753,2022,6,12,1615.67,2022-12-07,Merchandise
M000754,2023,10,30,1077.28,2023-12-23,Pastry
M000754,2024,10,10,2692.89,2024-12-21,Sandwich
M000754,2025,8,16,2013.76,2025-03-19,Coffee
M000755,2024,5,5,1311.78,2024-12-18,Coffee
M000755,2025,1,2,227.37,2025-03-08,Coffee
M000756,2022,16,48,2342.03,2022-12-18,Beverage
M000756,2023,14,14,1570.55,2023-12-28,Coffee
M000756,2024,14,28,924.97,2024-12-01,Beverage
M000757,2024,5,5,1107.22,2024-12-10,Sandwich
M000757,2025,7,21,398.07,2025-03-11,Merchandise
M000758,2023,8,16,998.65,2023-12-19,Beverage
M000758,2024,6,18,305.39,2024-12-05,Sandwich
M000759,2025,10,30,2024.6,2025-03-26,Beverage
M000760,2022,16,16,3723.23,2022-12-25,Pastry
M000760,2023,12,36,1594.25,2023-12-06,Merchandise
M000760,2024,12,12,2581.98,2024-12-18,Coffee
M000760,2025,18,18,5328.48,2025-03-21,Beverage
M000761,2023,2,4,560.62,2023-12-24,Coffee
M000761,2024,3,6,896.29,2024-12-06,Sandwich
M000761,2025,2,6,282.07,2025-03-25,Coffee
M000762,2021,7,7,1779.87,2021-12-11,Dessert
M000762,2022,6,12,967.98,2022-12-18,Dessert
M000762,2023,8,8,842.1,2023-12-15,Sandwich
M000762,2024,5,5,274.84,2024-12-12,Dessert
M000762,2025,9,9,2040.07,2025-03-19,Beverage
M000763,2025,5,10,334.26,2025-03-28,Sandwich
M000764,2021,12,12,2427.46,2021-12-08,Sandwich
M000764,2022,15,45,3630.63,2022-12-22,Merchandise
M000764,2023,12,12,1577.95,2023-12-26,Sandwich
M000764,2024,17,34,2740.9,2024-12-20,Dessert
M000764,2025,11,11,2421.7,2025-03-26,Beverage
M000765,2022,5,5,272.9,2022-12-10,Sandwich
M000765,2023,2,4,537.02,2023-12-11,Merchandise
M000766,2024,7,21,1348.27,2024-12-02,Coffee
M000766,2025,10,10,953.84,2025-03-25,Pastry
M000767,2021,18,54,4395.84,2021-12-02,Coffee
M000767,2022,13,26,2140.15,2022-12-22,Merchandise
M000767,2024,18,54,3678.42,2024-12-08,Coffee
M000767,2025,17,34,2509.27,2025-03-04,Merchandise
M000768,2024,13,39,3370.58,2024-12-20,Merchandise
M000768,2025,19,19,3166.08,2025-03-21,Sandwich
M000769,2021,5,5,514.05,2021-12-22,Beverage
M000769,2022,9,27,1243.72,2022-12-27,Pastry
M000769,2023,10,30,2908.09,2023-12-18,Dessert
M000769,2024,9,27,686.06,2024-12-25,Sandwich
M000769,2025,9,18,1340.83,2025-03-08,Coffee
M000770,2021,19,19,4013.99,2021-12-16,Pastry
M000770,2022,14,42,2738.37,2022-12-20,Merchandise
M000770,2023,14,28,1794.22,2023-12-22,Merchandise
M000770,2024,14,28,1086.12,2024-12-02,Beverage
M000770,2025,12,36,1878.13,2025-03-13,Merchandise
M000771,2024,3,6,640.64,2024-12-10,Beverage
M000771,2025,5,5,1111.71,2025-03-01,Merchandise
M000772,2023,15,45,3195.97,2023-12-17,Pastry
M000772,2024,18,36,5196.62,2024-12-21,Merchandise
M000772,2025,10,20,2530.94,2025-03-23,Dessert
M000773,2024,3,9,791.3,2024-12-15,Dessert
M000773,2025,4,8,616.64,2025-03-26,Dessert
M000774,2022,8,24,1018.86,2022-12-27,Pastry
M000774,2023,10,10,1722.01,2023-12-23,Pastry
M000774,2025,10,20,1664.23,2025-03-13,Coffee
M000775,2023,20,60,5299.4,2023-12-11,Merchandise
M000775,2025,18,18,2645.57,2025-03-06,Pastry
M000776,2024,5,10,603.15,2024-12-08,Pastry
M000776,2025,5,15,675.08,2025-03-18,Sandwich
M000777,2021,1,3,96.82,2021-12-03,Pastry
M000777,2022,4,8,395.57,2022-12-15,Pastry
M000777,2023,3,3,363.56,2023-12-15,Pastry
M000777,2024,1,1,84.91,2024-12-05,Pastry
M000777,2025,4,4,492.02,2025-03-26,Dessert
M000778,2022,10,30,1107.56,2022-12-12,Sandwich
M000778,2023,17,17,4731.3,2023-12-05,Coffee
M000778,2024,14,14,1380.97,2024-12-10,Sandwich
